START_DATE,MATCH_ID,PLAYER_ID,BATSMAN,RUNS,BALLS_FACED,STRIKE_RATE,FOURS,SIXS,OPPOSITION,GROUND
11-Sep-15,ODI # 3683,308251,David Willey,12,9,133.33,0,1, Australia,Leeds
13-Sep-15,ODI # 3684,308251,David Willey,0,2,0,0,0, Australia,Manchester
11-Nov-15,ODI # 3707,308251,David Willey,13,24,54.16,0,0, Pakistan,Abu Dhabi
3-Feb-16,ODI # 3732,308251,David Willey,5,5,100,0,0, South Africa,Bloemfontein
9-Feb-16,ODI # 3736,308251,David Willey,13,7,185.71,0,1, South Africa,Centurion
21-Jun-16,ODI # 3751,308251,David Willey,7,12,58.33,0,0, Sri Lanka,Nottingham
1-Sep-16,ODI # 3775,308251,David Willey,4,8,50,0,0, Pakistan,Leeds
4-Sep-16,ODI # 3777,308251,David Willey,6,15,40,0,0, Pakistan,Cardiff
7-Oct-16,ODI # 3791,308251,David Willey,0,1,0,0,0, Bangladesh,Dhaka
9-Oct-16,ODI # 3793,308251,David Willey,9,31,29.03,1,0, Bangladesh,Dhaka
15-Jan-17,ODI # 3819,308251,David Willey,10,5,200,0,1, India,Pune
19-Jan-17,ODI # 3821,308251,David Willey,5,4,125,0,0, India,Cuttack
7-May-17,ODI # 3865,308251,David Willey,1,1,100,0,0, Ireland,Lord's
29-May-17,ODI # 3874,308251,David Willey,26,39,66.66,3,0, South Africa,Lord's
24-Sep-17,ODI # 3915,308251,David Willey,1,3,33.33,0,0, West Indies,Bristol
28-Jan-18,ODI # 3968,308251,David Willey,2,6,33.33,0,0, Australia,Perth
25-Feb-18,ODI # 3980,308251,David Willey,11,9,122.22,1,0, New Zealand,Hamilton
10-Jun-18,ODI # 4008,308251,David Willey,7,4,175,1,0, Scotland,Edinburgh
13-Jun-18,ODI # 4009,308251,David Willey,35,41,85.36,5,1, Australia,The Oval
16-Jun-18,ODI # 4010,308251,David Willey,11,10,110,2,0, Australia,Cardiff
19-Jun-18,ODI # 4011,308251,David Willey,1,1,100,0,0, Australia,Nottingham
12-Jul-18,ODI # 4014,308251,David Willey,1,4,25,0,0, India,Nottingham
14-Jul-18,ODI # 4016,308251,David Willey,50,31,161.29,5,1, India,Lord's
3-May-19,ODI # 4127,308251,David Willey,20,38,52.63,3,0, Ireland,Dublin (Malahide)
25-Aug-11,ODI # 3185,311158,Ben Stokes,3,10,30,0,0, Ireland,Dublin
9-Sep-11,ODI # 3189,311158,Ben Stokes,20,31,64.51,0,1, India,The Oval
11-Sep-11,ODI # 3191,311158,Ben Stokes,7,11,63.63,1,0, India,Lord's
8-Sep-13,ODI # 3412,311158,Ben Stokes,5,7,71.42,0,0, Australia,Manchester
14-Sep-13,ODI # 3415,311158,Ben Stokes,25,29,86.2,3,0, Australia,Cardiff
16-Sep-13,ODI # 3416,311158,Ben Stokes,27,25,108,2,1, Australia,Southampton
12-Jan-14,ODI # 3454,311158,Ben Stokes,21,20,105,2,0, Australia,Melbourne
17-Jan-14,ODI # 3455,311158,Ben Stokes,0,1,0,0,0, Australia,Brisbane
19-Jan-14,ODI # 3457,311158,Ben Stokes,15,39,38.46,0,0, Australia,Sydney
24-Jan-14,ODI # 3461,311158,Ben Stokes,70,84,83.33,6,1, Australia,Perth
26-Jan-14,ODI # 3463,311158,Ben Stokes,0,6,0,0,0, Australia,Adelaide
28-Feb-14,ODI # 3477,311158,Ben Stokes,5,7,71.42,0,0, West Indies,North Sound
2-Mar-14,ODI # 3480,311158,Ben Stokes,4,9,44.44,0,0, West Indies,North Sound
5-Mar-14,ODI # 3484,311158,Ben Stokes,0,1,0,0,0, West Indies,North Sound
27-Aug-14,ODI # 3517,311158,Ben Stokes,23,29,79.31,3,0, India,Cardiff
30-Aug-14,ODI # 3520,311158,Ben Stokes,2,7,28.57,0,0, India,Nottingham
5-Sep-14,ODI # 3525,311158,Ben Stokes,33,23,143.47,3,2, India,Leeds
26-Nov-14,ODI # 3554,311158,Ben Stokes,16,27,59.25,0,0, Sri Lanka,Colombo (RPS)
7-Dec-14,ODI # 3563,311158,Ben Stokes,6,6,100,1,0, Sri Lanka,Colombo (RPS)
9-Jun-15,ODI # 3654,311158,Ben Stokes,10,15,66.66,1,0, New Zealand,Birmingham
12-Jun-15,ODI # 3655,311158,Ben Stokes,28,17,164.7,2,1, New Zealand,The Oval
14-Jun-15,ODI # 3656,311158,Ben Stokes,68,47,144.68,7,2, New Zealand,Southampton
17-Jun-15,ODI # 3657,311158,Ben Stokes,19,12,158.33,2,1, New Zealand,Nottingham
20-Jun-15,ODI # 3659,311158,Ben Stokes,17,13,130.76,3,0, New Zealand,Chester-le-Street
3-Sep-15,ODI # 3680,311158,Ben Stokes,13,23,56.52,1,0, Australia,Southampton
5-Sep-15,ODI # 3681,311158,Ben Stokes,10,7,142.85,1,0, Australia,Lord's
8-Sep-15,ODI # 3682,311158,Ben Stokes,14,20,70,1,0, Australia,Manchester
11-Sep-15,ODI # 3683,311158,Ben Stokes,41,54,75.92,5,0, Australia,Leeds
13-Sep-15,ODI # 3684,311158,Ben Stokes,42,51,82.35,6,1, Australia,Manchester
3-Feb-16,ODI # 3732,311158,Ben Stokes,57,38,150,4,3, South Africa,Bloemfontein
6-Feb-16,ODI # 3734,311158,Ben Stokes,0,6,0,0,0, South Africa,Port Elizabeth
9-Feb-16,ODI # 3736,311158,Ben Stokes,53,37,143.24,5,2, South Africa,Centurion
12-Feb-16,ODI # 3737,311158,Ben Stokes,2,2,100,0,0, South Africa,Johannesburg
14-Feb-16,ODI # 3738,311158,Ben Stokes,29,32,90.62,1,1, South Africa,Cape Town
24-Aug-16,ODI # 3770,311158,Ben Stokes,15,20,75,1,0, Pakistan,Southampton
27-Aug-16,ODI # 3771,311158,Ben Stokes,42,30,140,6,1, Pakistan,Lord's
1-Sep-16,ODI # 3775,311158,Ben Stokes,69,70,98.57,6,2, Pakistan,Leeds
4-Sep-16,ODI # 3777,311158,Ben Stokes,75,76,98.68,5,3, Pakistan,Cardiff
7-Oct-16,ODI # 3791,311158,Ben Stokes,101,100,101,8,4, Bangladesh,Dhaka
9-Oct-16,ODI # 3793,311158,Ben Stokes,0,5,0,0,0, Bangladesh,Dhaka
12-Oct-16,ODI # 3794,311158,Ben Stokes,47,48,97.91,1,2, Bangladesh,Chattogram
15-Jan-17,ODI # 3819,311158,Ben Stokes,62,40,155,2,5, India,Pune
19-Jan-17,ODI # 3821,311158,Ben Stokes,1,3,33.33,0,0, India,Cuttack
22-Jan-17,ODI # 3824,311158,Ben Stokes,57,39,146.15,4,2, India,Kolkata
3-Mar-17,ODI # 3845,311158,Ben Stokes,55,61,90.16,0,3, West Indies,North Sound
5-Mar-17,ODI # 3848,311158,Ben Stokes,1,5,20,0,0, West Indies,North Sound
9-Mar-17,ODI # 3849,311158,Ben Stokes,34,20,170,4,1, West Indies,Bridgetown
24-May-17,ODI # 3872,311158,Ben Stokes,25,30,83.33,0,1, South Africa,Leeds
27-May-17,ODI # 3873,311158,Ben Stokes,101,79,127.84,11,3, South Africa,Southampton
6-Jun-17,ODI # 3880,311158,Ben Stokes,48,53,90.56,4,2, New Zealand,Cardiff
10-Jun-17,ODI # 3885,311158,Ben Stokes,102,109,93.57,13,2, Australia,Birmingham
14-Jun-17,ODI # 3889,311158,Ben Stokes,34,64,53.12,0,0, Pakistan,Cardiff
19-Sep-17,ODI # 3911,311158,Ben Stokes,23,10,230,1,2, West Indies,Manchester
24-Sep-17,ODI # 3915,311158,Ben Stokes,73,63,115.87,5,3, West Indies,Bristol
25-Feb-18,ODI # 3980,311158,Ben Stokes,12,22,54.54,1,0, New Zealand,Hamilton
28-Feb-18,ODI # 3981,311158,Ben Stokes,63,74,85.13,7,1, New Zealand,Mount Maunganui
3-Mar-18,ODI # 3982,311158,Ben Stokes,39,73,53.42,2,0, New Zealand,Wellington
7-Mar-18,ODI # 3989,311158,Ben Stokes,1,3,33.33,0,0, New Zealand,Dunedin
10-Mar-18,ODI # 3992,311158,Ben Stokes,26,18,144.44,1,2, New Zealand,Christchurch
12-Jul-18,ODI # 4014,311158,Ben Stokes,50,103,48.54,2,0, India,Nottingham
14-Jul-18,ODI # 4016,311158,Ben Stokes,5,8,62.5,0,0, India,Lord's
13-Oct-18,ODI # 4053,311158,Ben Stokes,15,22,68.18,1,0, Sri Lanka,Dambulla
17-Oct-18,ODI # 4054,311158,Ben Stokes,35,24,145.83,1,2, Sri Lanka,Pallekele
23-Oct-18,ODI # 4058,311158,Ben Stokes,67,60,111.66,12,0, Sri Lanka,Colombo (RPS)
20-Feb-19,ODI # 4096,311158,Ben Stokes,20,25,80,2,0, West Indies,Bridgetown
22-Feb-19,ODI # 4097,311158,Ben Stokes,79,85,92.94,7,2, West Indies,Bridgetown
27-Feb-19,ODI # 4099,311158,Ben Stokes,11,10,110,1,0, West Indies,St George's
2-Mar-19,ODI # 4103,311158,Ben Stokes,15,27,55.55,2,0, West Indies,Gros Islet
14-May-19,ODI # 4135,311158,Ben Stokes,37,38,97.36,2,2, Pakistan,Bristol
17-May-19,ODI # 4138,311158,Ben Stokes,71,64,110.93,5,3, Pakistan,Nottingham
9-Jun-15,ODI # 3654,298438,Jason Roy,0,1,0,0,0, New Zealand,Birmingham
12-Jun-15,ODI # 3655,298438,Jason Roy,39,37,105.4,6,0, New Zealand,The Oval
14-Jun-15,ODI # 3656,298438,Jason Roy,9,17,52.94,1,0, New Zealand,Southampton
17-Jun-15,ODI # 3657,298438,Jason Roy,38,35,108.57,5,1, New Zealand,Nottingham
20-Jun-15,ODI # 3659,298438,Jason Roy,12,20,60,1,0, New Zealand,Chester-le-Street
3-Sep-15,ODI # 3680,298438,Jason Roy,67,64,104.68,11,0, Australia,Southampton
5-Sep-15,ODI # 3681,298438,Jason Roy,31,32,96.87,6,0, Australia,Lord's
8-Sep-15,ODI # 3682,298438,Jason Roy,63,45,140,9,0, Australia,Manchester
11-Sep-15,ODI # 3683,298438,Jason Roy,36,33,109.09,7,0, Australia,Leeds
13-Sep-15,ODI # 3684,298438,Jason Roy,4,4,100,1,0, Australia,Manchester
11-Nov-15,ODI # 3707,298438,Jason Roy,0,2,0,0,0, Pakistan,Abu Dhabi
13-Nov-15,ODI # 3708,298438,Jason Roy,54,57,94.73,8,0, Pakistan,Abu Dhabi
17-Nov-15,ODI # 3710,298438,Jason Roy,7,6,116.66,1,0, Pakistan,Sharjah
20-Nov-15,ODI # 3712,298438,Jason Roy,102,117,87.17,8,1, Pakistan,Dubai (DSC)
3-Feb-16,ODI # 3732,298438,Jason Roy,48,30,160,8,1, South Africa,Bloemfontein
6-Feb-16,ODI # 3734,298438,Jason Roy,14,13,107.69,3,0, South Africa,Port Elizabeth
9-Feb-16,ODI # 3736,298438,Jason Roy,20,23,86.95,4,0, South Africa,Centurion
12-Feb-16,ODI # 3737,298438,Jason Roy,6,16,37.5,1,0, South Africa,Johannesburg
14-Feb-16,ODI # 3738,298438,Jason Roy,8,15,53.33,0,0, South Africa,Cape Town
21-Jun-16,ODI # 3751,298438,Jason Roy,3,10,30,0,0, Sri Lanka,Nottingham
24-Jun-16,ODI # 3753,298438,Jason Roy,112,95,117.89,7,4, Sri Lanka,Birmingham
26-Jun-16,ODI # 3755,298438,Jason Roy,5,7,71.42,0,0, Sri Lanka,Bristol
29-Jun-16,ODI # 3757,298438,Jason Roy,162,118,137.28,13,3, Sri Lanka,The Oval
2-Jul-16,ODI # 3758,298438,Jason Roy,34,34,100,4,0, Sri Lanka,Cardiff
24-Aug-16,ODI # 3770,298438,Jason Roy,65,56,116.07,6,1, Pakistan,Southampton
27-Aug-16,ODI # 3771,298438,Jason Roy,0,2,0,0,0, Pakistan,Lord's
30-Aug-16,ODI # 3773,298438,Jason Roy,15,19,78.94,3,0, Pakistan,Nottingham
1-Sep-16,ODI # 3775,298438,Jason Roy,14,11,127.27,3,0, Pakistan,Leeds
4-Sep-16,ODI # 3777,298438,Jason Roy,87,89,97.75,8,2, Pakistan,Cardiff
7-Oct-16,ODI # 3791,298438,Jason Roy,41,40,102.5,5,1, Bangladesh,Dhaka
9-Oct-16,ODI # 3793,298438,Jason Roy,13,21,61.9,0,0, Bangladesh,Dhaka
15-Jan-17,ODI # 3819,298438,Jason Roy,73,61,119.67,12,0, India,Pune
19-Jan-17,ODI # 3821,298438,Jason Roy,82,73,112.32,9,2, India,Cuttack
22-Jan-17,ODI # 3824,298438,Jason Roy,65,56,116.07,10,1, India,Kolkata
3-Mar-17,ODI # 3845,298438,Jason Roy,13,22,59.09,2,0, West Indies,North Sound
5-Mar-17,ODI # 3848,298438,Jason Roy,52,48,108.33,7,1, West Indies,North Sound
9-Mar-17,ODI # 3849,298438,Jason Roy,17,19,89.47,2,0, West Indies,Bridgetown
5-May-17,ODI # 3864,298438,Jason Roy,0,5,0,0,0, Ireland,Bristol
7-May-17,ODI # 3865,298438,Jason Roy,20,33,60.6,3,0, Ireland,Lord's
24-May-17,ODI # 3872,298438,Jason Roy,1,6,16.66,0,0, South Africa,Leeds
27-May-17,ODI # 3873,298438,Jason Roy,8,16,50,1,0, South Africa,Southampton
29-May-17,ODI # 3874,298438,Jason Roy,4,5,80,1,0, South Africa,Lord's
1-Jun-17,ODI # 3875,298438,Jason Roy,1,8,12.5,0,0, Bangladesh,The Oval
6-Jun-17,ODI # 3880,298438,Jason Roy,13,23,56.52,2,0, New Zealand,Cardiff
10-Jun-17,ODI # 3885,298438,Jason Roy,4,2,200,1,0, Australia,Birmingham
27-Sep-17,ODI # 3916,298438,Jason Roy,84,66,127.27,11,2, West Indies,The Oval
29-Sep-17,ODI # 3918,298438,Jason Roy,96,70,137.14,11,1, West Indies,Southampton
14-Jan-18,ODI # 3951,298438,Jason Roy,180,151,119.2,16,5, Australia,Melbourne
19-Jan-18,ODI # 3958,298438,Jason Roy,2,4,50,0,0, Australia,Brisbane
21-Jan-18,ODI # 3960,298438,Jason Roy,19,24,79.16,4,0, Australia,Sydney
26-Jan-18,ODI # 3966,298438,Jason Roy,0,2,0,0,0, Australia,Adelaide
28-Jan-18,ODI # 3968,298438,Jason Roy,49,46,106.52,7,1, Australia,Perth
25-Feb-18,ODI # 3980,298438,Jason Roy,49,66,74.24,5,1, New Zealand,Hamilton
28-Feb-18,ODI # 3981,298438,Jason Roy,8,13,61.53,2,0, New Zealand,Mount Maunganui
3-Mar-18,ODI # 3982,298438,Jason Roy,15,26,57.69,2,0, New Zealand,Wellington
7-Mar-18,ODI # 3989,298438,Jason Roy,42,41,102.43,5,2, New Zealand,Dunedin
10-Jun-18,ODI # 4008,298438,Jason Roy,34,32,106.25,3,0, Scotland,Edinburgh
13-Jun-18,ODI # 4009,298438,Jason Roy,0,2,0,0,0, Australia,The Oval
16-Jun-18,ODI # 4010,298438,Jason Roy,120,108,111.11,12,2, Australia,Cardiff
19-Jun-18,ODI # 4011,298438,Jason Roy,82,61,134.42,7,4, Australia,Nottingham
21-Jun-18,ODI # 4012,298438,Jason Roy,101,83,121.68,12,2, Australia,Chester-le-Street
24-Jun-18,ODI # 4013,298438,Jason Roy,1,3,33.33,0,0, Australia,Manchester
12-Jul-18,ODI # 4014,298438,Jason Roy,38,35,108.57,6,0, India,Nottingham
14-Jul-18,ODI # 4016,298438,Jason Roy,40,42,95.23,4,1, India,Lord's
10-Oct-18,ODI # 4052,298438,Jason Roy,24,27,88.88,4,0, Sri Lanka,Dambulla
13-Oct-18,ODI # 4053,298438,Jason Roy,0,4,0,0,0, Sri Lanka,Dambulla
17-Oct-18,ODI # 4054,298438,Jason Roy,41,26,157.69,3,2, Sri Lanka,Pallekele
20-Oct-18,ODI # 4055,298438,Jason Roy,45,49,91.83,5,1, Sri Lanka,Pallekele
23-Oct-18,ODI # 4058,298438,Jason Roy,4,6,66.66,1,0, Sri Lanka,Colombo (RPS)
20-Feb-19,ODI # 4096,298438,Jason Roy,123,85,144.7,15,3, West Indies,Bridgetown
22-Feb-19,ODI # 4097,298438,Jason Roy,2,4,50,0,0, West Indies,Bridgetown
11-May-19,ODI # 4133,298438,Jason Roy,87,98,88.77,6,3, Pakistan,Southampton
14-May-19,ODI # 4135,298438,Jason Roy,76,55,138.18,8,4, Pakistan,Bristol
17-May-19,ODI # 4138,298438,Jason Roy,114,89,128.08,11,4, Pakistan,Nottingham
15-Jan-13,ODI # 3320,303669,Joe Root,36,50,72,3,0, India,Kochi
19-Jan-13,ODI # 3322,303669,Joe Root,39,57,68.42,4,0, India,Ranchi
23-Jan-13,ODI # 3327,303669,Joe Root,57,45,126.66,8,1, India,Mohali
27-Jan-13,ODI # 3329,303669,Joe Root,31,49,63.26,4,0, India,Dharamsala
17-Feb-13,ODI # 3335,303669,Joe Root,56,64,87.5,4,0, New Zealand,Hamilton
20-Feb-13,ODI # 3336,303669,Joe Root,79,56,141.07,7,2, New Zealand,Napier
23-Feb-13,ODI # 3338,303669,Joe Root,28,56,50,2,0, New Zealand,Auckland
31-May-13,ODI # 3360,303669,Joe Root,30,40,75,1,0, New Zealand,Lord's
2-Jun-13,ODI # 3361,303669,Joe Root,28,27,103.7,1,0, New Zealand,Southampton
5-Jun-13,ODI # 3362,303669,Joe Root,33,50,66,1,0, New Zealand,Nottingham
8-Jun-13,ODI # 3365,303669,Joe Root,12,17,70.58,1,0, Australia,Birmingham
13-Jun-13,ODI # 3370,303669,Joe Root,68,55,123.63,5,0, Sri Lanka,The Oval
16-Jun-13,ODI # 3373,303669,Joe Root,38,40,95,2,1, New Zealand,Cardiff
19-Jun-13,ODI # 3375,303669,Joe Root,48,71,67.6,7,0, South Africa,The Oval
23-Jun-13,ODI # 3377,303669,Joe Root,7,9,77.77,0,0, India,Birmingham
8-Sep-13,ODI # 3412,303669,Joe Root,3,15,20,0,0, Australia,Manchester
11-Sep-13,ODI # 3414,303669,Joe Root,12,24,50,1,0, Australia,Birmingham
14-Sep-13,ODI # 3415,303669,Joe Root,0,1,0,0,0, Australia,Cardiff
16-Sep-13,ODI # 3416,303669,Joe Root,21,36,58.33,0,0, Australia,Southampton
12-Jan-14,ODI # 3454,303669,Joe Root,3,23,13.04,0,0, Australia,Melbourne
17-Jan-14,ODI # 3455,303669,Joe Root,2,8,25,0,0, Australia,Brisbane
26-Jan-14,ODI # 3463,303669,Joe Root,55,86,63.95,3,1, Australia,Adelaide
28-Feb-14,ODI # 3477,303669,Joe Root,37,48,77.08,2,0, West Indies,North Sound
2-Mar-14,ODI # 3480,303669,Joe Root,23,43,53.48,2,0, West Indies,North Sound
5-Mar-14,ODI # 3484,303669,Joe Root,107,122,87.7,7,0, West Indies,North Sound
9-May-14,ODI # 3491,303669,Joe Root,17,6,283.33,4,0, Scotland,Aberdeen
22-May-14,ODI # 3492,303669,Joe Root,45,41,109.75,2,1, Sri Lanka,The Oval
25-May-14,ODI # 3493,303669,Joe Root,0,3,0,0,0, Sri Lanka,Chester-le-Street
31-May-14,ODI # 3495,303669,Joe Root,43,68,63.23,1,0, Sri Lanka,Lord's
3-Jun-14,ODI # 3496,303669,Joe Root,10,11,90.9,1,0, Sri Lanka,Birmingham
27-Aug-14,ODI # 3517,303669,Joe Root,4,4,100,1,0, India,Cardiff
30-Aug-14,ODI # 3520,303669,Joe Root,2,7,28.57,0,0, India,Nottingham
2-Sep-14,ODI # 3523,303669,Joe Root,44,81,54.32,2,0, India,Birmingham
5-Sep-14,ODI # 3525,303669,Joe Root,113,108,104.62,10,3, India,Leeds
26-Nov-14,ODI # 3554,303669,Joe Root,2,8,25,0,0, Sri Lanka,Colombo (RPS)
29-Nov-14,ODI # 3557,303669,Joe Root,42,57,73.68,1,0, Sri Lanka,Colombo (RPS)
3-Dec-14,ODI # 3561,303669,Joe Root,48,48,100,2,2, Sri Lanka,Hambantota
7-Dec-14,ODI # 3563,303669,Joe Root,36,49,73.46,1,1, Sri Lanka,Colombo (RPS)
10-Dec-14,ODI # 3565,303669,Joe Root,104,117,88.88,7,1, Sri Lanka,Pallekele
13-Dec-14,ODI # 3567,303669,Joe Root,55,76,72.36,4,0, Sri Lanka,Pallekele
16-Dec-14,ODI # 3569,303669,Joe Root,80,99,80.8,5,0, Sri Lanka,Colombo (RPS)
16-Jan-15,ODI # 3578,303669,Joe Root,5,15,33.33,1,0, Australia,Sydney
23-Jan-15,ODI # 3589,303669,Joe Root,69,70,98.57,6,0, Australia,Hobart
30-Jan-15,ODI # 3595,303669,Joe Root,3,2,150,0,0, India,Perth
1-Feb-15,ODI # 3597,303669,Joe Root,25,37,67.56,2,0, Australia,Perth
14-Feb-15,ODI # 3600,303669,Joe Root,5,12,41.66,0,0, Australia,Melbourne
20-Feb-15,ODI # 3607,303669,Joe Root,46,70,65.71,3,0, New Zealand,Wellington
23-Feb-15,ODI # 3611,303669,Joe Root,1,3,33.33,0,0, Scotland,Christchurch
1-Mar-15,ODI # 3619,303669,Joe Root,121,108,112.03,14,2, Sri Lanka,Wellington
9-Mar-15,ODI # 3630,303669,Joe Root,29,47,61.7,2,0, Bangladesh,Adelaide
9-Jun-15,ODI # 3654,303669,Joe Root,104,78,133.33,13,2, New Zealand,Birmingham
12-Jun-15,ODI # 3655,303669,Joe Root,6,10,60,0,0, New Zealand,The Oval
14-Jun-15,ODI # 3656,303669,Joe Root,54,63,85.71,6,0, New Zealand,Southampton
17-Jun-15,ODI # 3657,303669,Joe Root,106,97,109.27,13,0, New Zealand,Nottingham
20-Jun-15,ODI # 3659,303669,Joe Root,4,5,80,1,0, New Zealand,Chester-le-Street
11-Nov-15,ODI # 3707,303669,Joe Root,0,7,0,0,0, Pakistan,Abu Dhabi
13-Nov-15,ODI # 3708,303669,Joe Root,63,77,81.81,3,0, Pakistan,Abu Dhabi
17-Nov-15,ODI # 3710,303669,Joe Root,11,14,78.57,1,0, Pakistan,Sharjah
20-Nov-15,ODI # 3712,303669,Joe Root,71,71,100,3,2, Pakistan,Dubai (DSC)
3-Feb-16,ODI # 3732,303669,Joe Root,52,58,89.65,4,1, South Africa,Bloemfontein
6-Feb-16,ODI # 3734,303669,Joe Root,38,64,59.37,2,0, South Africa,Port Elizabeth
9-Feb-16,ODI # 3736,303669,Joe Root,125,113,110.61,10,5, South Africa,Centurion
12-Feb-16,ODI # 3737,303669,Joe Root,109,124,87.9,10,1, South Africa,Johannesburg
14-Feb-16,ODI # 3738,303669,Joe Root,27,25,108,4,0, South Africa,Cape Town
21-Jun-16,ODI # 3751,303669,Joe Root,2,6,33.33,0,0, Sri Lanka,Nottingham
26-Jun-16,ODI # 3755,303669,Joe Root,11,16,68.75,1,0, Sri Lanka,Bristol
29-Jun-16,ODI # 3757,303669,Joe Root,65,54,120.37,9,0, Sri Lanka,The Oval
2-Jul-16,ODI # 3758,303669,Joe Root,93,106,87.73,6,0, Sri Lanka,Cardiff
24-Aug-16,ODI # 3770,303669,Joe Root,61,72,84.72,6,0, Pakistan,Southampton
27-Aug-16,ODI # 3771,303669,Joe Root,89,108,82.4,5,0, Pakistan,Lord's
30-Aug-16,ODI # 3773,303669,Joe Root,85,86,98.83,8,0, Pakistan,Nottingham
1-Sep-16,ODI # 3775,303669,Joe Root,30,26,115.38,5,1, Pakistan,Leeds
4-Sep-16,ODI # 3777,303669,Joe Root,9,9,100,1,0, Pakistan,Cardiff
15-Jan-17,ODI # 3819,303669,Joe Root,78,95,82.1,4,1, India,Pune
19-Jan-17,ODI # 3821,303669,Joe Root,54,55,98.18,8,0, India,Cuttack
3-Mar-17,ODI # 3845,303669,Joe Root,4,5,80,0,0, West Indies,North Sound
5-Mar-17,ODI # 3848,303669,Joe Root,90,127,70.86,3,0, West Indies,North Sound
9-Mar-17,ODI # 3849,303669,Joe Root,101,108,93.51,10,0, West Indies,Bridgetown
5-May-17,ODI # 3864,303669,Joe Root,49,52,94.23,7,0, Ireland,Bristol
7-May-17,ODI # 3865,303669,Joe Root,73,73,100,8,0, Ireland,Lord's
24-May-17,ODI # 3872,303669,Joe Root,37,51,72.54,2,0, South Africa,Leeds
27-May-17,ODI # 3873,303669,Joe Root,39,41,95.12,6,0, South Africa,Southampton
29-May-17,ODI # 3874,303669,Joe Root,2,5,40,0,0, South Africa,Lord's
1-Jun-17,ODI # 3875,303669,Joe Root,133,129,103.1,11,1, Bangladesh,The Oval
6-Jun-17,ODI # 3880,303669,Joe Root,64,65,98.46,4,2, New Zealand,Cardiff
10-Jun-17,ODI # 3885,303669,Joe Root,15,14,107.14,2,0, Australia,Birmingham
14-Jun-17,ODI # 3889,303669,Joe Root,46,56,82.14,2,0, Pakistan,Cardiff
19-Sep-17,ODI # 3911,303669,Joe Root,54,53,101.88,4,0, West Indies,Manchester
24-Sep-17,ODI # 3915,303669,Joe Root,84,79,106.32,7,2, West Indies,Bristol
27-Sep-17,ODI # 3916,303669,Joe Root,14,15,93.33,2,0, West Indies,The Oval
29-Sep-17,ODI # 3918,303669,Joe Root,46,44,104.54,2,1, West Indies,Southampton
14-Jan-18,ODI # 3951,303669,Joe Root,91,110,82.72,5,0, Australia,Melbourne
19-Jan-18,ODI # 3958,303669,Joe Root,46,58,79.31,1,0, Australia,Brisbane
21-Jan-18,ODI # 3960,303669,Joe Root,27,31,87.09,1,0, Australia,Sydney
26-Jan-18,ODI # 3966,303669,Joe Root,0,7,0,0,0, Australia,Adelaide
28-Jan-18,ODI # 3968,303669,Joe Root,62,68,91.17,2,0, Australia,Perth
25-Feb-18,ODI # 3980,303669,Joe Root,71,75,94.66,5,1, New Zealand,Hamilton
28-Feb-18,ODI # 3981,303669,Joe Root,9,18,50,1,0, New Zealand,Mount Maunganui
3-Mar-18,ODI # 3982,303669,Joe Root,20,22,90.9,3,0, New Zealand,Wellington
7-Mar-18,ODI # 3989,303669,Joe Root,102,101,100.99,6,2, New Zealand,Dunedin
10-Mar-18,ODI # 3992,303669,Joe Root,23,37,62.16,1,0, New Zealand,Christchurch
10-Jun-18,ODI # 4008,303669,Joe Root,29,25,116,3,1, Scotland,Edinburgh
13-Jun-18,ODI # 4009,303669,Joe Root,50,71,70.42,4,0, Australia,The Oval
16-Jun-18,ODI # 4010,303669,Joe Root,22,24,91.66,2,0, Australia,Cardiff
19-Jun-18,ODI # 4011,303669,Joe Root,4,6,66.66,0,0, Australia,Nottingham
21-Jun-18,ODI # 4012,303669,Joe Root,27,35,77.14,2,1, Australia,Chester-le-Street
24-Jun-18,ODI # 4013,303669,Joe Root,1,3,33.33,0,0, Australia,Manchester
12-Jul-18,ODI # 4014,303669,Joe Root,3,6,50,0,0, India,Nottingham
14-Jul-18,ODI # 4016,303669,Joe Root,113,116,97.41,8,1, India,Lord's
17-Jul-18,ODI # 4018,303669,Joe Root,100,120,83.33,10,0, India,Leeds
10-Oct-18,ODI # 4052,303669,Joe Root,25,28,89.28,4,0, Sri Lanka,Dambulla
13-Oct-18,ODI # 4053,303669,Joe Root,71,83,85.54,6,0, Sri Lanka,Dambulla
17-Oct-18,ODI # 4054,303669,Joe Root,8,10,80,1,0, Sri Lanka,Pallekele
20-Oct-18,ODI # 4055,303669,Joe Root,32,57,56.14,0,0, Sri Lanka,Pallekele
23-Oct-18,ODI # 4058,303669,Joe Root,10,16,62.5,0,0, Sri Lanka,Colombo (RPS)
20-Feb-19,ODI # 4096,303669,Joe Root,102,97,105.15,9,0, West Indies,Bridgetown
22-Feb-19,ODI # 4097,303669,Joe Root,36,40,90,6,0, West Indies,Bridgetown
27-Feb-19,ODI # 4099,303669,Joe Root,5,10,50,0,0, West Indies,St George's
2-Mar-19,ODI # 4103,303669,Joe Root,1,2,50,0,0, West Indies,Gros Islet
3-May-19,ODI # 4127,303669,Joe Root,7,6,116.66,1,0, Ireland,Dublin (Malahide)
11-May-19,ODI # 4133,303669,Joe Root,40,54,74.07,3,0, Pakistan,Southampton
