START_DATE,MATCH_ID,PLAYER_ID,BOWLER,OVERS,MAIDEN_BALLS,RUNS_GIVEN,WICKETS_TAKEN,ECONOMY,AVERAGE_BALL_SPEED,STRIKE_RATE,OPPOSITION,GROUND
14-Feb-15,ODI # 3600,8917,Moeen Ali,9,0,60,0,6.66,,, Australia,Melbourne
3-Sep-15,ODI # 3680,8917,Moeen Ali,8,0,37,0,4.62,,, Australia,Southampton
13-Sep-15,ODI # 3684,8917,Moeen Ali,4,0,25,0,6.25,,, Australia,Manchester
6-Feb-16,ODI # 3734,8917,Moeen Ali,10,1,41,0,4.1,,, South Africa,Port Elizabeth
12-Feb-16,ODI # 3737,8917,Moeen Ali,9,0,39,0,4.33,,, South Africa,Johannesburg
24-Jun-16,ODI # 3753,8917,Moeen Ali,9,0,41,0,4.55,,, Sri Lanka,Birmingham
29-Jun-16,ODI # 3757,8917,Moeen Ali,8,0,58,0,7.25,,, Sri Lanka,The Oval
24-Aug-16,ODI # 3770,8917,Moeen Ali,7,0,30,0,4.28,,, Pakistan,Southampton
27-Aug-16,ODI # 3771,8917,Moeen Ali,10,0,54,0,5.4,,, Pakistan,Lord's
7-Oct-16,ODI # 3791,8917,Moeen Ali,10,0,62,0,6.2,,, Bangladesh,Dhaka
9-Oct-16,ODI # 3793,8917,Moeen Ali,9,0,39,0,4.33,,, Bangladesh,Dhaka
15-Jan-17,ODI # 3819,8917,Moeen Ali,6.1,0,48,0,7.78,,, India,Pune
19-Jan-17,ODI # 3821,8917,Moeen Ali,6,0,33,0,5.5,,, India,Cuttack
22-Jan-17,ODI # 3824,8917,Moeen Ali,8,0,41,0,5.12,,, India,Kolkata
3-Mar-17,ODI # 3845,8917,Moeen Ali,7,0,37,0,5.28,,, West Indies,North Sound
9-Mar-17,ODI # 3849,8917,Moeen Ali,5,0,27,0,5.4,,, West Indies,Bridgetown
1-Jun-17,ODI # 3875,8917,Moeen Ali,8,1,40,0,5,,, Bangladesh,The Oval
10-Jun-17,ODI # 3885,8917,Moeen Ali,5,0,24,0,4.8,,, Australia,Birmingham
14-Jun-17,ODI # 3889,8917,Moeen Ali,2,0,15,0,7.5,,, Pakistan,Cardiff
24-Sep-17,ODI # 3915,8917,Moeen Ali,10,0,65,0,6.5,,, West Indies,Bristol
27-Sep-17,ODI # 3916,8917,Moeen Ali,9,1,70,0,7.77,,, West Indies,The Oval
21-Jan-18,ODI # 3960,8917,Moeen Ali,10,0,57,0,5.7,,, Australia,Sydney
26-Jan-18,ODI # 3966,8917,Moeen Ali,8,0,41,0,5.12,,, Australia,Adelaide
25-Feb-18,ODI # 3980,8917,Moeen Ali,5,0,30,0,6,,, New Zealand,Hamilton
7-Mar-18,ODI # 3989,8917,Moeen Ali,8,0,52,0,6.5,,, New Zealand,Dunedin
10-Jun-18,ODI # 4008,8917,Moeen Ali,10,0,66,0,6.6,,, Scotland,Edinburgh
21-Jun-18,ODI # 4012,8917,Moeen Ali,7,0,43,0,6.14,,, Australia,Chester-le-Street
17-Jul-18,ODI # 4018,8917,Moeen Ali,10,0,47,0,4.7,,, India,Leeds
13-Oct-18,ODI # 4053,8917,Moeen Ali,10,0,47,0,4.7,,, Sri Lanka,Dambulla
17-Oct-18,ODI # 4054,8917,Moeen Ali,1,0,6,0,6,,, Sri Lanka,Pallekele
20-Feb-19,ODI # 4096,8917,Moeen Ali,10,0,85,0,8.5,,, West Indies,Bridgetown
22-Feb-19,ODI # 4097,8917,Moeen Ali,7,0,51,0,7.28,,, West Indies,Bridgetown
27-Feb-19,ODI # 4099,8917,Moeen Ali,2,0,31,0,15.5,,, West Indies,St George's
14-May-19,ODI # 4135,8917,Moeen Ali,6,0,32,0,5.33,,, Pakistan,Bristol
17-May-19,ODI # 4138,8917,Moeen Ali,4,0,30,0,7.5,,, Pakistan,Nottingham
16-Dec-06,ODI # 2466,42657,Shoaib Malik,,,,,,,, West Indies,Karachi
9-Feb-07,ODI # 2517,42657,Shoaib Malik,,,,,,,, South Africa,Port Elizabeth
11-Feb-07,ODI # 2521,42657,Shoaib Malik,,,,,,,, South Africa,Cape Town
21-Mar-07,ODI # 2547,42657,Shoaib Malik,,,,,,,, Zimbabwe,Kingston
18-May-07,ODI # 2584,42657,Shoaib Malik,,,,,,,, Sri Lanka,Abu Dhabi
22-May-07,ODI # 2586,42657,Shoaib Malik,,,,,,,, Sri Lanka,Abu Dhabi
20-Oct-07,ODI # 2635,42657,Shoaib Malik,,,,,,,, South Africa,Lahore
26-Oct-07,ODI # 2639,42657,Shoaib Malik,,,,,,,, South Africa,Multan
15-Nov-07,ODI # 2646,42657,Shoaib Malik,,,,,,,, India,Gwalior
8-Jun-08,ODI # 2704,42657,Shoaib Malik,,,,,,,, Bangladesh,Dhaka
10-Jun-08,ODI # 2705,42657,Shoaib Malik,,,,,,,, India,Dhaka
26-Jun-08,ODI # 2717,42657,Shoaib Malik,,,,,,,, India,Karachi
30-Jul-09,ODI # 2864,42657,Shoaib Malik,,,,,,,, Sri Lanka,Dambulla
23-Sep-09,ODI # 2894,42657,Shoaib Malik,,,,,,,, West Indies,Johannesburg
6-Nov-09,ODI # 2924,42657,Shoaib Malik,,,,,,,, New Zealand,Abu Dhabi
22-Jan-10,ODI # 2944,42657,Shoaib Malik,,,,,,,, Australia,Brisbane
11-Sep-11,ODI # 3190,42657,Shoaib Malik,,,,,,,, Zimbabwe,Harare
21-Feb-12,ODI # 3247,42657,Shoaib Malik,,,,,,,, England,Dubai (DSC)
6-Jan-13,ODI # 3316,42657,Shoaib Malik,,,,,,,, India,Delhi
15-Mar-13,ODI # 3346,42657,Shoaib Malik,,,,,,,, South Africa,Centurion
17-Mar-13,ODI # 3347,42657,Shoaib Malik,,,,,,,, South Africa,Johannesburg
21-Mar-13,ODI # 3348,42657,Shoaib Malik,,,,,,,, South Africa,Durban
24-Mar-13,ODI # 3350,42657,Shoaib Malik,,,,,,,, South Africa,Benoni
7-Jun-13,ODI # 3364,42657,Shoaib Malik,,,,,,,, West Indies,The Oval
15-Jun-13,ODI # 3372,42657,Shoaib Malik,,,,,,,, India,Birmingham
31-May-15,ODI # 3653,42657,Shoaib Malik,,,,,,,, Zimbabwe,Lahore
9-Apr-17,ODI # 3862,42657,Shoaib Malik,,,,,,,, West Indies,Providence
11-Apr-17,ODI # 3863,42657,Shoaib Malik,,,,,,,, West Indies,Providence
7-Jun-17,ODI # 3881,42657,Shoaib Malik,,,,,,,, South Africa,Birmingham
12-Jun-17,ODI # 3888,42657,Shoaib Malik,,,,,,,, Sri Lanka,Cardiff
14-Jun-17,ODI # 3889,42657,Shoaib Malik,,,,,,,, England,Cardiff
18-Jun-17,ODI # 3894,42657,Shoaib Malik,,,,,,,, India,The Oval
18-Oct-17,ODI # 3926,42657,Shoaib Malik,,,,,,,, Sri Lanka,Abu Dhabi
20-Oct-17,ODI # 3927,42657,Shoaib Malik,,,,,,,, Sri Lanka,Sharjah
23-Oct-17,ODI # 3930,42657,Shoaib Malik,,,,,,,, Sri Lanka,Sharjah
6-Jan-18,ODI # 3946,42657,Shoaib Malik,,,,,,,, New Zealand,Wellington
9-Jan-18,ODI # 3947,42657,Shoaib Malik,,,,,,,, New Zealand,Nelson
16-Jan-18,ODI # 3953,42657,Shoaib Malik,,,,,,,, New Zealand,Hamilton
18-Jul-18,ODI # 4019,42657,Shoaib Malik,,,,,,,, Zimbabwe,Bulawayo
7-Nov-18,ODI # 4066,42657,Shoaib Malik,,,,,,,, New Zealand,Abu Dhabi
9-Nov-18,ODI # 4068,42657,Shoaib Malik,,,,,,,, New Zealand,Abu Dhabi
11-Nov-18,ODI # 4070,42657,Shoaib Malik,,,,,,,, New Zealand,Dubai (DSC)
19-Jan-19,ODI # 4080,42657,Shoaib Malik,,,,,,,, South Africa,Port Elizabeth
22-Jan-19,ODI # 4081,42657,Shoaib Malik,,,,,,,, South Africa,Durban
25-Jan-19,ODI # 4084,42657,Shoaib Malik,,,,,,,, South Africa,Centurion
27-Jan-19,ODI # 4087,42657,Shoaib Malik,,,,,,,, South Africa,Johannesburg
30-Jan-19,ODI # 4090,42657,Shoaib Malik,,,,,,,, South Africa,Cape Town
24-Mar-19,ODI # 4117,42657,Shoaib Malik,,,,,,,, Australia,Sharjah
27-Mar-19,ODI # 4118,42657,Shoaib Malik,,,,,,,, Australia,Abu Dhabi
31-May-15,ODI # 3653,348144,Babar Azam,,,,,,,, Zimbabwe,Lahore
11-Jul-15,ODI # 3664,348144,Babar Azam,,,,,,,, Sri Lanka,Dambulla
15-Jul-15,ODI # 3669,348144,Babar Azam,,,,,,,, Sri Lanka,Pallekele
11-Nov-15,ODI # 3707,348144,Babar Azam,,,,,,,, England,Abu Dhabi
13-Nov-15,ODI # 3708,348144,Babar Azam,,,,,,,, England,Abu Dhabi
17-Nov-15,ODI # 3710,348144,Babar Azam,,,,,,,, England,Sharjah
20-Nov-15,ODI # 3712,348144,Babar Azam,,,,,,,, England,Dubai (DSC)
25-Jan-16,ODI # 3728,348144,Babar Azam,,,,,,,, New Zealand,Wellington
31-Jan-16,ODI # 3730,348144,Babar Azam,,,,,,,, New Zealand,Auckland
18-Aug-16,ODI # 3767,348144,Babar Azam,,,,,,,, Ireland,Dublin (Malahide)
24-Aug-16,ODI # 3770,348144,Babar Azam,,,,,,,, England,Southampton
27-Aug-16,ODI # 3771,348144,Babar Azam,,,,,,,, England,Lord's
30-Aug-16,ODI # 3773,348144,Babar Azam,,,,,,,, England,Nottingham
1-Sep-16,ODI # 3775,348144,Babar Azam,,,,,,,, England,Leeds
4-Sep-16,ODI # 3777,348144,Babar Azam,,,,,,,, England,Cardiff
30-Sep-16,ODI # 3784,348144,Babar Azam,,,,,,,, West Indies,Sharjah
2-Oct-16,ODI # 3788,348144,Babar Azam,,,,,,,, West Indies,Sharjah
5-Oct-16,ODI # 3789,348144,Babar Azam,,,,,,,, West Indies,Abu Dhabi
13-Jan-17,ODI # 3817,348144,Babar Azam,,,,,,,, Australia,Brisbane
15-Jan-17,ODI # 3818,348144,Babar Azam,,,,,,,, Australia,Melbourne
19-Jan-17,ODI # 3820,348144,Babar Azam,,,,,,,, Australia,Perth
22-Jan-17,ODI # 3822,348144,Babar Azam,,,,,,,, Australia,Sydney
26-Jan-17,ODI # 3826,348144,Babar Azam,,,,,,,, Australia,Adelaide
7-Apr-17,ODI # 3861,348144,Babar Azam,,,,,,,, West Indies,Providence
9-Apr-17,ODI # 3862,348144,Babar Azam,,,,,,,, West Indies,Providence
11-Apr-17,ODI # 3863,348144,Babar Azam,,,,,,,, West Indies,Providence
4-Jun-17,ODI # 3878,348144,Babar Azam,,,,,,,, India,Birmingham
7-Jun-17,ODI # 3881,348144,Babar Azam,,,,,,,, South Africa,Birmingham
12-Jun-17,ODI # 3888,348144,Babar Azam,,,,,,,, Sri Lanka,Cardiff
14-Jun-17,ODI # 3889,348144,Babar Azam,,,,,,,, England,Cardiff
18-Jun-17,ODI # 3894,348144,Babar Azam,,,,,,,, India,The Oval
13-Oct-17,ODI # 3922,348144,Babar Azam,,,,,,,, Sri Lanka,Dubai (DSC)
16-Oct-17,ODI # 3924,348144,Babar Azam,,,,,,,, Sri Lanka,Abu Dhabi
18-Oct-17,ODI # 3926,348144,Babar Azam,,,,,,,, Sri Lanka,Abu Dhabi
20-Oct-17,ODI # 3927,348144,Babar Azam,,,,,,,, Sri Lanka,Sharjah
23-Oct-17,ODI # 3930,348144,Babar Azam,,,,,,,, Sri Lanka,Sharjah
6-Jan-18,ODI # 3946,348144,Babar Azam,,,,,,,, New Zealand,Wellington
9-Jan-18,ODI # 3947,348144,Babar Azam,,,,,,,, New Zealand,Nelson
13-Jan-18,ODI # 3949,348144,Babar Azam,,,,,,,, New Zealand,Dunedin
16-Jan-18,ODI # 3953,348144,Babar Azam,,,,,,,, New Zealand,Hamilton
19-Jan-18,ODI # 3957,348144,Babar Azam,,,,,,,, New Zealand,Wellington
13-Jul-18,ODI # 4015,348144,Babar Azam,,,,,,,, Zimbabwe,Bulawayo
16-Jul-18,ODI # 4017,348144,Babar Azam,,,,,,,, Zimbabwe,Bulawayo
18-Jul-18,ODI # 4019,348144,Babar Azam,,,,,,,, Zimbabwe,Bulawayo
20-Jul-18,ODI # 4020,348144,Babar Azam,,,,,,,, Zimbabwe,Bulawayo
22-Jul-18,ODI # 4021,348144,Babar Azam,,,,,,,, Zimbabwe,Bulawayo
16-Sep-18,ODI # 4037,348144,Babar Azam,,,,,,,, Hong Kong,Dubai (DSC)
19-Sep-18,ODI # 4040,348144,Babar Azam,,,,,,,, India,Dubai (DSC)
21-Sep-18,ODI # 4043,348144,Babar Azam,,,,,,,, Afghanistan,Abu Dhabi
23-Sep-18,ODI # 4044,348144,Babar Azam,,,,,,,, India,Dubai (DSC)
26-Sep-18,ODI # 4047,348144,Babar Azam,,,,,,,, Bangladesh,Abu Dhabi
7-Nov-18,ODI # 4066,348144,Babar Azam,,,,,,,, New Zealand,Abu Dhabi
9-Nov-18,ODI # 4068,348144,Babar Azam,,,,,,,, New Zealand,Abu Dhabi
11-Nov-18,ODI # 4070,348144,Babar Azam,,,,,,,, New Zealand,Dubai (DSC)
19-Jan-19,ODI # 4080,348144,Babar Azam,,,,,,,, South Africa,Port Elizabeth
22-Jan-19,ODI # 4081,348144,Babar Azam,,,,,,,, South Africa,Durban
25-Jan-19,ODI # 4084,348144,Babar Azam,,,,,,,, South Africa,Centurion
27-Jan-19,ODI # 4087,348144,Babar Azam,,,,,,,, South Africa,Johannesburg
30-Jan-19,ODI # 4090,348144,Babar Azam,,,,,,,, South Africa,Cape Town
8-May-19,ODI # 4130,348144,Babar Azam,,,,,,,, England,The Oval
11-May-19,ODI # 4133,348144,Babar Azam,,,,,,,, England,Southampton
14-May-19,ODI # 4135,348144,Babar Azam,,,,,,,, England,Bristol
17-May-19,ODI # 4138,348144,Babar Azam,,,,,,,, England,Nottingham
18-Nov-07,ODI # 2647,227760,Sarfaraz Ahmed,,,,,,,, India,Jaipur
30-Jan-08,ODI # 2667,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Faisalabad
2-Feb-08,ODI # 2669,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Sheikhupura
24-Jun-08,ODI # 2712,227760,Sarfaraz Ahmed,,,,,,,, Hong Kong,Karachi
26-Jun-08,ODI # 2717,227760,Sarfaraz Ahmed,,,,,,,, India,Karachi
29-Jun-08,ODI # 2723,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Karachi
2-Jul-08,ODI # 2730,227760,Sarfaraz Ahmed,,,,,,,, India,Karachi
4-Jul-08,ODI # 2733,227760,Sarfaraz Ahmed,,,,,,,, Bangladesh,Karachi
31-Jan-10,ODI # 2948,227760,Sarfaraz Ahmed,,,,,,,, Australia,Perth
11-Nov-11,ODI # 3212,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Dubai (DSC)
14-Nov-11,ODI # 3213,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Dubai (DSC)
18-Nov-11,ODI # 3214,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Dubai (DSC)
20-Nov-11,ODI # 3215,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Sharjah
1-Dec-11,ODI # 3218,227760,Sarfaraz Ahmed,,,,,,,, Bangladesh,Dhaka
3-Dec-11,ODI # 3220,227760,Sarfaraz Ahmed,,,,,,,, Bangladesh,Dhaka
11-Mar-12,ODI # 3258,227760,Sarfaraz Ahmed,,,,,,,, Bangladesh,Dhaka
15-Mar-12,ODI # 3260,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Dhaka
22-Mar-12,ODI # 3267,227760,Sarfaraz Ahmed,,,,,,,, Bangladesh,Dhaka
7-Jun-12,ODI # 3272,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Pallekele
9-Jun-12,ODI # 3273,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Pallekele
13-Jun-12,ODI # 3274,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Colombo (RPS)
16-Jun-12,ODI # 3275,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Colombo (RPS)
18-Jun-12,ODI # 3277,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Colombo (RPS)
27-Aug-13,ODI # 3404,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Harare
29-Aug-13,ODI # 3406,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Harare
31-Aug-13,ODI # 3408,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Harare
7-Oct-14,ODI # 3530,227760,Sarfaraz Ahmed,,,,,,,, Australia,Sharjah
10-Oct-14,ODI # 3532,227760,Sarfaraz Ahmed,,,,,,,, Australia,Dubai (DSC)
12-Oct-14,ODI # 3534,227760,Sarfaraz Ahmed,,,,,,,, Australia,Abu Dhabi
8-Dec-14,ODI # 3564,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Dubai (DSC)
12-Dec-14,ODI # 3566,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Sharjah
14-Dec-14,ODI # 3568,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Sharjah
17-Dec-14,ODI # 3570,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Abu Dhabi
19-Dec-14,ODI # 3571,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Abu Dhabi
31-Jan-15,ODI # 3596,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Wellington
3-Feb-15,ODI # 3598,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Napier
7-Mar-15,ODI # 3626,227760,Sarfaraz Ahmed,,,,,,,, South Africa,Auckland
15-Mar-15,ODI # 3639,227760,Sarfaraz Ahmed,,,,,,,, Ireland,Adelaide
20-Mar-15,ODI # 3642,227760,Sarfaraz Ahmed,,,,,,,, Australia,Adelaide
17-Apr-15,ODI # 3647,227760,Sarfaraz Ahmed,,,,,,,, Bangladesh,Dhaka
19-Apr-15,ODI # 3648,227760,Sarfaraz Ahmed,,,,,,,, Bangladesh,Dhaka
26-May-15,ODI # 3651,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Lahore
29-May-15,ODI # 3652,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Lahore
31-May-15,ODI # 3653,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Lahore
11-Jul-15,ODI # 3664,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Dambulla
15-Jul-15,ODI # 3669,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Pallekele
19-Jul-15,ODI # 3670,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Colombo (RPS)
22-Jul-15,ODI # 3671,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Colombo (RPS)
26-Jul-15,ODI # 3672,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Hambantota
1-Oct-15,ODI # 3685,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Harare
3-Oct-15,ODI # 3686,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Harare
5-Oct-15,ODI # 3687,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Harare
11-Nov-15,ODI # 3707,227760,Sarfaraz Ahmed,,,,,,,, England,Abu Dhabi
13-Nov-15,ODI # 3708,227760,Sarfaraz Ahmed,,,,,,,, England,Abu Dhabi
17-Nov-15,ODI # 3710,227760,Sarfaraz Ahmed,,,,,,,, England,Sharjah
20-Nov-15,ODI # 3712,227760,Sarfaraz Ahmed,,,,,,,, England,Dubai (DSC)
25-Jan-16,ODI # 3728,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Wellington
31-Jan-16,ODI # 3730,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Auckland
18-Aug-16,ODI # 3767,227760,Sarfaraz Ahmed,,,,,,,, Ireland,Dublin (Malahide)
24-Aug-16,ODI # 3770,227760,Sarfaraz Ahmed,,,,,,,, England,Southampton
27-Aug-16,ODI # 3771,227760,Sarfaraz Ahmed,,,,,,,, England,Lord's
30-Aug-16,ODI # 3773,227760,Sarfaraz Ahmed,,,,,,,, England,Nottingham
1-Sep-16,ODI # 3775,227760,Sarfaraz Ahmed,,,,,,,, England,Leeds
4-Sep-16,ODI # 3777,227760,Sarfaraz Ahmed,,,,,,,, England,Cardiff
30-Sep-16,ODI # 3784,227760,Sarfaraz Ahmed,,,,,,,, West Indies,Sharjah
2-Oct-16,ODI # 3788,227760,Sarfaraz Ahmed,,,,,,,, West Indies,Sharjah
5-Oct-16,ODI # 3789,227760,Sarfaraz Ahmed,,,,,,,, West Indies,Abu Dhabi
7-Apr-17,ODI # 3861,227760,Sarfaraz Ahmed,,,,,,,, West Indies,Providence
9-Apr-17,ODI # 3862,227760,Sarfaraz Ahmed,,,,,,,, West Indies,Providence
11-Apr-17,ODI # 3863,227760,Sarfaraz Ahmed,,,,,,,, West Indies,Providence
4-Jun-17,ODI # 3878,227760,Sarfaraz Ahmed,,,,,,,, India,Birmingham
7-Jun-17,ODI # 3881,227760,Sarfaraz Ahmed,,,,,,,, South Africa,Birmingham
12-Jun-17,ODI # 3888,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Cardiff
14-Jun-17,ODI # 3889,227760,Sarfaraz Ahmed,,,,,,,, England,Cardiff
18-Jun-17,ODI # 3894,227760,Sarfaraz Ahmed,,,,,,,, India,The Oval
13-Oct-17,ODI # 3922,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Dubai (DSC)
16-Oct-17,ODI # 3924,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Abu Dhabi
18-Oct-17,ODI # 3926,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Abu Dhabi
20-Oct-17,ODI # 3927,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Sharjah
23-Oct-17,ODI # 3930,227760,Sarfaraz Ahmed,,,,,,,, Sri Lanka,Sharjah
6-Jan-18,ODI # 3946,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Wellington
9-Jan-18,ODI # 3947,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Nelson
13-Jan-18,ODI # 3949,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Dunedin
16-Jan-18,ODI # 3953,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Hamilton
19-Jan-18,ODI # 3957,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Wellington
13-Jul-18,ODI # 4015,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Bulawayo
16-Jul-18,ODI # 4017,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Bulawayo
18-Jul-18,ODI # 4019,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Bulawayo
20-Jul-18,ODI # 4020,227760,Sarfaraz Ahmed,,,,,,,, Zimbabwe,Bulawayo
16-Sep-18,ODI # 4037,227760,Sarfaraz Ahmed,,,,,,,, Hong Kong,Dubai (DSC)
19-Sep-18,ODI # 4040,227760,Sarfaraz Ahmed,,,,,,,, India,Dubai (DSC)
21-Sep-18,ODI # 4043,227760,Sarfaraz Ahmed,,,,,,,, Afghanistan,Abu Dhabi
23-Sep-18,ODI # 4044,227760,Sarfaraz Ahmed,,,,,,,, India,Dubai (DSC)
26-Sep-18,ODI # 4047,227760,Sarfaraz Ahmed,,,,,,,, Bangladesh,Abu Dhabi
7-Nov-18,ODI # 4066,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Abu Dhabi
9-Nov-18,ODI # 4068,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Abu Dhabi
11-Nov-18,ODI # 4070,227760,Sarfaraz Ahmed,,,,,,,, New Zealand,Dubai (DSC)
19-Jan-19,ODI # 4080,227760,Sarfaraz Ahmed,,,,,,,, South Africa,Port Elizabeth
22-Jan-19,ODI # 4081,227760,Sarfaraz Ahmed,,,,,,,, South Africa,Durban
25-Jan-19,ODI # 4084,227760,Sarfaraz Ahmed,,,,,,,, South Africa,Centurion
8-May-19,ODI # 4130,227760,Sarfaraz Ahmed,,,,,,,, England,The Oval
11-May-19,ODI # 4133,227760,Sarfaraz Ahmed,,,,,,,, England,Southampton
14-May-19,ODI # 4135,227760,Sarfaraz Ahmed,,,,,,,, England,Bristol
17-May-19,ODI # 4138,227760,Sarfaraz Ahmed,,,,,,,, England,Nottingham
1-Mar-06,ODI # 2342,38699,Ross Taylor,,,,,,,, West Indies,Napier
4-Mar-06,ODI # 2346,38699,Ross Taylor,,,,,,,, West Indies,Auckland
28-Dec-06,ODI # 2468,38699,Ross Taylor,,,,,,,, Sri Lanka,Napier
31-Dec-06,ODI # 2469,38699,Ross Taylor,,,,,,,, Sri Lanka,Queenstown
2-Jan-07,ODI # 2470,38699,Ross Taylor,,,,,,,, Sri Lanka,Christchurch
6-Jan-07,ODI # 2471,38699,Ross Taylor,,,,,,,, Sri Lanka,Auckland
9-Jan-07,ODI # 2472,38699,Ross Taylor,,,,,,,, Sri Lanka,Hamilton
14-Jan-07,ODI # 2474,38699,Ross Taylor,,,,,,,, Australia,Hobart
16-Jan-07,ODI # 2475,38699,Ross Taylor,,,,,,,, England,Hobart
21-Jan-07,ODI # 2479,38699,Ross Taylor,,,,,,,, Australia,Sydney
23-Jan-07,ODI # 2482,38699,Ross Taylor,,,,,,,, England,Adelaide
30-Jan-07,ODI # 2490,38699,Ross Taylor,,,,,,,, England,Perth
4-Feb-07,ODI # 2501,38699,Ross Taylor,,,,,,,, Australia,Melbourne
6-Feb-07,ODI # 2510,38699,Ross Taylor,,,,,,,, England,Brisbane
16-Feb-07,ODI # 2524,38699,Ross Taylor,,,,,,,, Australia,Wellington
18-Feb-07,ODI # 2526,38699,Ross Taylor,,,,,,,, Australia,Auckland
20-Feb-07,ODI # 2527,38699,Ross Taylor,,,,,,,, Australia,Hamilton
16-Mar-07,ODI # 2536,38699,Ross Taylor,,,,,,,, England,Gros Islet
20-Mar-07,ODI # 2544,38699,Ross Taylor,,,,,,,, Kenya,Gros Islet
12-Apr-07,ODI # 2569,38699,Ross Taylor,,,,,,,, Sri Lanka,St George's
14-Apr-07,ODI # 2571,38699,Ross Taylor,,,,,,,, South Africa,St George's
20-Apr-07,ODI # 2577,38699,Ross Taylor,,,,,,,, Australia,St George's
24-Apr-07,ODI # 2579,38699,Ross Taylor,,,,,,,, Sri Lanka,Kingston
25-Nov-07,ODI # 2648,38699,Ross Taylor,,,,,,,, South Africa,Durban
30-Nov-07,ODI # 2650,38699,Ross Taylor,,,,,,,, South Africa,Port Elizabeth
2-Dec-07,ODI # 2652,38699,Ross Taylor,,,,,,,, South Africa,Cape Town
14-Dec-07,ODI # 2655,38699,Ross Taylor,,,,,,,, Australia,Adelaide
16-Dec-07,ODI # 2656,38699,Ross Taylor,,,,,,,, Australia,Sydney
20-Dec-07,ODI # 2657,38699,Ross Taylor,,,,,,,, Australia,Hobart
26-Dec-07,ODI # 2658,38699,Ross Taylor,,,,,,,, Bangladesh,Auckland
31-Dec-07,ODI # 2660,38699,Ross Taylor,,,,,,,, Bangladesh,Queenstown
9-Feb-08,ODI # 2674,38699,Ross Taylor,,,,,,,, England,Wellington
12-Feb-08,ODI # 2677,38699,Ross Taylor,,,,,,,, England,Hamilton
15-Feb-08,ODI # 2678,38699,Ross Taylor,,,,,,,, England,Auckland
20-Feb-08,ODI # 2682,38699,Ross Taylor,,,,,,,, England,Napier
23-Feb-08,ODI # 2684,38699,Ross Taylor,,,,,,,, England,Christchurch
18-Jun-08,ODI # 2709,38699,Ross Taylor,,,,,,,, England,Birmingham
